WhatId,OwnerId,Status,Priority,TaskSubtype,CreatedDate,ActivityDate,LastModifiedDate,Subject,Call Result,Call Type,Call Object Identifier,CallDurationInSeconds
25750,John Williams,Not Started,Normal,Call,2016-08-31,2016-08-31,2016-08-31,Update Customer,Disconnected,Internal,976,433
25305,Jessica Nichols,Not Started,Normal,Call,2016-09-05,2016-09-05,2016-09-05,Update Customer,Do Not Call,Outbound,392,13
24492,Eric Sanchez,Not Started,Normal,Call,2016-09-06,2016-09-06,2016-09-06,Update Customer,Call Back,Internal,713,686
25789,Evelyn Williamson,Not Started,Normal,Call,2016-08-29,2016-08-29,2016-08-29,Update Customer,Disconnected,Internal,702,444
25353,Johnny Green,Not Started,Normal,Call,2016-09-06,2016-09-06,2016-09-06,Update Customer,Disconnected,Internal,674,130
23932,Irene McCoy,Not Started,Normal,Call,2016-07-28,2016-07-28,2016-07-28,Update Customer,Do Not Call,Inbound,863,147
26202,John Williams,Not Started,Normal,Call,2016-08-20,2016-08-20,2016-08-20,Update Customer,Call Back,Outbound,497,596
23783,Bruce Kennedy,Not Started,Normal,Call,2016-09-04,2016-09-04,2016-09-04,Update Customer,Do Not Call,Inbound,267,195
29507,Bruce Kennedy,Not Started,Normal,Call,2016-08-09,2016-08-09,2016-08-09,Update Customer,Success,Inbound,60,877
25721,Eric Sanchez,Not Started,Normal,Call,2016-08-20,2016-08-20,2016-08-20,Update Customer,Success,Internal,63,180
30292,Irene Kelley,Not Started,Normal,Call,2016-07-30,2016-07-30,2016-07-30,Update Customer,Success,Inbound,825,103
25427,Johnny Green,Not Started,Normal,Call,2016-08-16,2016-08-16,2016-08-16,Update Customer,Do Not Call,Outbound,880,645
23750,Johnny Green,Not Started,Normal,Call,2016-09-03,2016-09-03,2016-09-03,Update Customer,Do Not Call,Internal,590,144
25007,Nicolas Weaver,Not Started,Normal,Call,2016-08-02,2016-08-02,2016-08-02,Update Customer,Call Back,Inbound,170,384
24329,Bruce Kennedy,Not Started,Normal,Call,2016-08-28,2016-08-28,2016-08-28,Update Customer,Do Not Call,Internal,60,178
24232,Johnny Green,Not Started,Normal,Call,2016-08-19,2016-08-19,2016-08-19,Update Customer,Do Not Call,Outbound,403,232
26062,Johnny Green,Not Started,Normal,Call,2016-08-20,2016-08-20,2016-08-20,Update Customer,Do Not Call,Outbound,453,896
23496,Evelyn Williamson,Not Started,Normal,Call,2016-08-29,2016-08-29,2016-08-29,Update Customer,Disconnected,Internal,668,682
25094,Chris Riley,Not Started,Normal,Call,2016-08-13,2016-08-13,2016-08-13,Update Customer,Call Unsuccessful,Outbound,814,359
23752,Bruce Kennedy,Not Started,Normal,Call,2016-08-15,2016-08-15,2016-08-15,Update Customer,Do Not Call,Inbound,247,424
24665,Bruce Kennedy,Not Started,Normal,Call,2016-07-31,2016-07-31,2016-07-31,Update Customer,Do Not Call,Outbound,215,68
26216,Evelyn Williamson,Not Started,Normal,Call,2016-09-04,2016-09-04,2016-09-04,Update Customer,Do Not Call,Outbound,564,411
23574,Evelyn Williamson,Not Started,Normal,Call,2016-07-30,2016-07-30,2016-07-30,Update Customer,Call Back,Outbound,100,642
29900,John Williams,Not Started,Normal,Call,2016-07-31,2016-07-31,2016-07-31,Update Customer,Call Unsuccessful,Internal,674,691
25244,Admin User,Not Started,Normal,Call,2016-08-09,2016-08-09,2016-08-09,Update Customer,Disconnected,Inbound,484,25
25426,Eric Sanchez,Not Started,Normal,Call,2016-08-16,2016-08-16,2016-08-16,Update Customer,Disconnected,Internal,983,392
24542,Bruce Kennedy,Not Started,Normal,Call,2016-07-31,2016-07-31,2016-07-31,Update Customer,Call Unsuccessful,Outbound,496,269
25744,Eric Sanchez,Not Started,Normal,Call,2016-08-23,2016-08-23,2016-08-23,Update Customer,Disconnected,Inbound,351,775
26401,Admin User,Not Started,Normal,Call,2016-07-28,2016-07-28,2016-07-28,Update Customer,Success,Inbound,511,780
25130,Harold Campbell,Not Started,Normal,Call,2016-09-02,2016-09-02,2016-09-02,Update Customer,Success,Internal,776,946
25955,Bruce Kennedy,Not Started,Normal,Call,2016-08-20,2016-08-20,2016-08-20,Update Customer,Disconnected,Inbound,513,315
23848,Catherine Brown,Not Started,Normal,Call,2016-09-07,2016-09-07,2016-09-07,Update Customer,Call Back,Internal,395,405
24213,Eric Sanchez,Not Started,Normal,Call,2016-09-08,2016-09-08,2016-09-08,Update Customer,Call Unsuccessful,Inbound,798,559
29871,John Williams,Not Started,Normal,Call,2016-08-02,2016-08-02,2016-08-02,Update Customer,Call Unsuccessful,Outbound,958,7
24801,Chris Riley,Not Started,Normal,Call,2016-09-05,2016-09-05,2016-09-05,Update Customer,Call Back,Outbound,870,671
24446,Jessica Nichols,Not Started,Normal,Call,2016-08-14,2016-08-14,2016-08-14,Update Customer,Disconnected,Outbound,589,875
26446,Evelyn Williamson,Not Started,Normal,Call,2016-08-08,2016-08-08,2016-08-08,Update Customer,Disconnected,Outbound,419,948
23750,Laura Garza,Not Started,Normal,Call,2016-08-26,2016-08-26,2016-08-26,Update Customer,Do Not Call,Internal,759,677
23703,Irene McCoy,Not Started,Normal,Call,2016-08-27,2016-08-27,2016-08-27,Update Customer,Call Back,Inbound,819,264
24526,Johnny Green,Not Started,Normal,Call,2016-09-02,2016-09-02,2016-09-02,Update Customer,Call Back,Internal,645,781
25880,Catherine Brown,Not Started,Normal,Call,2016-08-24,2016-08-24,2016-08-24,Update Customer,Do Not Call,Inbound,481,457
25156,Evelyn Williamson,Not Started,Normal,Call,2016-08-08,2016-08-08,2016-08-08,Update Customer,Disconnected,Inbound,281,444
24726,Kelly Frazier,Not Started,Normal,Call,2016-08-11,2016-08-11,2016-08-11,Update Customer,Call Back,Inbound,837,551
23957,Admin User,Not Started,Normal,Call,2016-09-03,2016-09-03,2016-09-03,Update Customer,Call Back,Inbound,483,427
23503,Laura Garza,Not Started,Normal,Call,2016-07-31,2016-07-31,2016-07-31,Update Customer,Call Back,Outbound,705,43
24027,Evelyn Williamson,Not Started,Normal,Call,2016-08-23,2016-08-23,2016-08-23,Update Customer,Call Back,Internal,852,658
24872,Laura Garza,Not Started,Normal,Call,2016-08-27,2016-08-27,2016-08-27,Update Customer,Call Unsuccessful,Outbound,348,354
25983,Jessica Nichols,Not Started,Normal,Call,2016-08-28,2016-08-28,2016-08-28,Update Customer,Success,Internal,320,38
23475,Bruce Kennedy,Not Started,Normal,Call,2016-09-03,2016-09-03,2016-09-03,Update Customer,Call Unsuccessful,Inbound,816,541
26024,Johnny Green,Not Started,Normal,Call,2016-07-31,2016-07-31,2016-07-31,Update Customer,Call Back,Inbound,642,63
24526,Irene McCoy,Not Started,Normal,Call,2016-08-06,2016-08-06,2016-08-06,Update Customer,Call Unsuccessful,Internal,821,102
29868,Admin User,Not Started,Normal,Call,2016-09-05,2016-09-05,2016-09-05,Update Customer,Do Not Call,Internal,157,601
25679,Harold Campbell,Not Started,Normal,Call,2016-08-26,2016-08-26,2016-08-26,Update Customer,Success,Internal,833,929
25079,Bruce Kennedy,Not Started,Normal,Call,2016-08-31,2016-08-31,2016-08-31,Update Customer,Call Back,Internal,222,704
25129,Jessica Nichols,Not Started,Normal,Call,2016-09-03,2016-09-03,2016-09-03,Update Customer,Success,Internal,476,322
24610,Eric Sanchez,Not Started,Normal,Call,2016-09-05,2016-09-05,2016-09-05,Update Customer,Success,Outbound,753,967
30502,Bruce Kennedy,Not Started,Normal,Call,2016-08-18,2016-08-18,2016-08-18,Update Customer,Call Unsuccessful,Internal,284,507
25901,Irene McCoy,Not Started,Normal,Call,2016-08-29,2016-08-29,2016-08-29,Update Customer,Success,Outbound,828,542
25157,Eric Gutierrez,Not Started,Normal,Call,2016-08-24,2016-08-24,2016-08-24,Update Customer,Disconnected,Internal,857,974
24220,Irene McCoy,Not Started,Normal,Call,2016-09-07,2016-09-07,2016-09-07,Update Customer,Do Not Call,Internal,631,157
25997,Eric Sanchez,Not Started,Normal,Call,2016-08-18,2016-08-18,2016-08-18,Update Customer,Do Not Call,Internal,118,951
24797,Julie Chavez,Not Started,Normal,Call,2016-08-23,2016-08-23,2016-08-23,Update Customer,Disconnected,Outbound,552,847
29746,Irene McCoy,Not Started,Normal,Call,2016-08-16,2016-08-16,2016-08-16,Update Customer,Do Not Call,Outbound,559,350
25633,Julie Chavez,Not Started,Normal,Call,2016-08-10,2016-08-10,2016-08-10,Update Customer,Disconnected,Outbound,69,353
26457,Johnny Green,Not Started,Normal,Call,2016-08-26,2016-08-26,2016-08-26,Update Customer,Disconnected,Internal,803,902
24304,John Williams,Not Started,Normal,Call,2016-09-03,2016-09-03,2016-09-03,Update Customer,Success,Inbound,220,784
25795,Catherine Brown,Not Started,Normal,Call,2016-09-05,2016-09-05,2016-09-05,Update Customer,Disconnected,Inbound,320,61
24677,Bruce Kennedy,Not Started,Normal,Call,2016-09-08,2016-09-08,2016-09-08,Update Customer,Disconnected,Internal,255,559
25577,Johnny Green,Not Started,Normal,Call,2016-09-06,2016-09-06,2016-09-06,Update Customer,Call Back,Internal,35,557
30367,Johnny Green,Not Started,Normal,Call,2016-08-23,2016-08-23,2016-08-23,Update Customer,Success,Internal,556,911
25777,Eric Sanchez,Not Started,Normal,Call,2016-07-30,2016-07-30,2016-07-30,Update Customer,Success,Internal,249,705
25935,Bruce Kennedy,Not Started,Normal,Call,2016-08-09,2016-08-09,2016-08-09,Update Customer,Do Not Call,Outbound,95,286
24834,Bruce Kennedy,Not Started,Normal,Call,2016-07-29,2016-07-29,2016-07-29,Update Customer,Do Not Call,Inbound,684,962
24867,Bruce Kennedy,Not Started,Normal,Call,2016-08-19,2016-08-19,2016-08-19,Update Customer,Do Not Call,Outbound,548,842
23770,Admin User,Not Started,Normal,Call,2016-08-02,2016-08-02,2016-08-02,Update Customer,Success,Outbound,328,965
29489,Harold Campbell,Not Started,Normal,Call,2016-08-14,2016-08-14,2016-08-14,Update Customer,Call Unsuccessful,Outbound,825,965
26237,Johnny Green,Not Started,Normal,Call,2016-09-04,2016-09-04,2016-09-04,Update Customer,Call Back,Internal,19,342
26216,Eric Gutierrez,Not Started,Normal,Call,2016-07-30,2016-07-30,2016-07-30,Update Customer,Do Not Call,Internal,161,132
24322,Jessica Nichols,Not Started,Normal,Call,2016-08-18,2016-08-18,2016-08-18,Update Customer,Disconnected,Outbound,746,618
23874,Bruce Kennedy,Not Started,Normal,Call,2016-07-30,2016-07-30,2016-07-30,Update Customer,Success,Internal,734,784
23605,Eric Sanchez,Not Started,Normal,Call,2016-08-02,2016-08-02,2016-08-02,Update Customer,Call Back,Inbound,309,94
26245,Johnny Green,Not Started,Normal,Call,2016-08-06,2016-08-06,2016-08-06,Update Customer,Call Back,Internal,902,527
23627,Johnny Green,Not Started,Normal,Call,2016-08-10,2016-08-10,2016-08-10,Update Customer,Success,Outbound,976,419
23892,Catherine Brown,Not Started,Normal,Call,2016-08-14,2016-08-14,2016-08-14,Update Customer,Success,Internal,372,806
26139,John Williams,Not Started,Normal,Call,2016-08-02,2016-08-02,2016-08-02,Update Customer,Disconnected,Inbound,263,651
26323,Harold Campbell,Not Started,Normal,Call,2016-08-06,2016-08-06,2016-08-06,Update Customer,Call Unsuccessful,Internal,974,797
25129,John Williams,Not Started,Normal,Call,2016-07-30,2016-07-30,2016-07-30,Update Customer,Success,Outbound,315,972
25013,Chris Riley,Not Started,Normal,Call,2016-08-14,2016-08-14,2016-08-14,Update Customer,Do Not Call,Outbound,834,119
29833,Evelyn Williamson,Not Started,Normal,Call,2016-08-02,2016-08-02,2016-08-02,Update Customer,Disconnected,Outbound,92,241
25994,Eric Gutierrez,Not Started,Normal,Call,2016-08-08,2016-08-08,2016-08-08,Update Customer,Call Back,Internal,914,192
24093,Evelyn Williamson,Not Started,Normal,Call,2016-08-06,2016-08-06,2016-08-06,Update Customer,Success,Inbound,712,412
24097,Irene Kelley,Not Started,Normal,Call,2016-08-15,2016-08-15,2016-08-15,Update Customer,Call Unsuccessful,Outbound,983,884
25103,Jessica Nichols,Not Started,Normal,Call,2016-08-06,2016-08-06,2016-08-06,Update Customer,Disconnected,Internal,361,127
23535,Irene McCoy,Not Started,Normal,Call,2016-08-08,2016-08-08,2016-08-08,Update Customer,Disconnected,Internal,139,126
25205,Johnny Green,Not Started,Normal,Call,2016-08-06,2016-08-06,2016-08-06,Update Customer,Disconnected,Inbound,946,628
24830,Johnny Green,Not Started,Normal,Call,2016-08-09,2016-08-09,2016-08-09,Update Customer,Call Unsuccessful,Outbound,136,715
30095,Kelly Frazier,Not Started,Normal,Call,2016-08-13,2016-08-13,2016-08-13,Update Customer,Call Back,Inbound,120,336
24029,Julie Chavez,Not Started,Normal,Call,2016-08-10,2016-08-10,2016-08-10,Update Customer,Call Unsuccessful,Internal,484,801
26192,Eric Sanchez,Not Started,Normal,Call,2016-08-13,2016-08-13,2016-08-13,Update Customer,Call Back,Internal,334,451
23954,Eric Sanchez,Not Started,Normal,Call,2016-08-03,2016-08-03,2016-08-03,Update Customer,Call Unsuccessful,Outbound,800,871
24900,Irene McCoy,Not Started,Normal,Call,2016-08-04,2016-08-04,2016-08-04,Update Customer,Disconnected,Internal,218,269
25069,Doroth Gardner,Not Started,Normal,Call,2016-07-31,2016-07-31,2016-07-31,Update Customer,Call Back,Internal,373,630
25948,Catherine Brown,Not Started,Normal,Call,2016-08-06,2016-08-06,2016-08-06,Update Customer,Do Not Call,Inbound,330,590
29597,Bruce Kennedy,Not Started,Normal,Call,2016-08-20,2016-08-20,2016-08-20,Update Customer,Do Not Call,Inbound,185,336
23809,Bruce Kennedy,Not Started,Normal,Call,2016-08-21,2016-08-21,2016-08-21,Update Customer,Call Unsuccessful,Inbound,626,655
24108,Johnny Green,Not Started,Normal,Call,2016-08-27,2016-08-27,2016-08-27,Update Customer,Call Unsuccessful,Internal,150,873
23596,Evelyn Williamson,Not Started,Normal,Call,2016-08-01,2016-08-01,2016-08-01,Update Customer,Call Unsuccessful,Internal,308,226
24476,Eric Sanchez,Not Started,Normal,Call,2016-08-12,2016-08-12,2016-08-12,Update Customer,Disconnected,Outbound,705,227
30380,Chris Riley,Not Started,Normal,Call,2016-07-31,2016-07-31,2016-07-31,Update Customer,Disconnected,Internal,731,843
25893,Bruce Kennedy,Not Started,Normal,Call,2016-07-30,2016-07-30,2016-07-30,Update Customer,Call Back,Internal,8,987
23498,Eric Sanchez,Not Started,Normal,Call,2016-07-30,2016-07-30,2016-07-30,Update Customer,Do Not Call,Inbound,789,568
24592,Doroth Gardner,Not Started,Normal,Call,2016-07-30,2016-07-30,2016-07-30,Update Customer,Success,Inbound,466,347
24191,Irene McCoy,Not Started,Normal,Call,2016-08-12,2016-08-12,2016-08-12,Update Customer,Disconnected,Internal,91,820
25371,Nicolas Weaver,Not Started,Normal,Call,2016-08-19,2016-08-19,2016-08-19,Update Customer,Success,Internal,877,739
23683,Doroth Gardner,Not Started,Normal,Call,2016-07-30,2016-07-30,2016-07-30,Update Customer,Call Back,Internal,201,794
30014,John Williams,Not Started,Normal,Call,2016-08-07,2016-08-07,2016-08-07,Update Customer,Disconnected,Inbound,188,299
25705,John Williams,Not Started,Normal,Call,2016-08-26,2016-08-26,2016-08-26,Update Customer,Disconnected,Internal,355,469
25192,Evelyn Williamson,Not Started,Normal,Call,2016-08-03,2016-08-03,2016-08-03,Update Customer,Success,Internal,221,891
25626,Jessica Nichols,Not Started,Normal,Call,2016-09-03,2016-09-03,2016-09-03,Update Customer,Do Not Call,Inbound,983,789
24855,Dennis Howard,Not Started,Normal,Call,2016-09-08,2016-09-08,2016-09-08,Update Customer,Call Back,Internal,973,566
23504,Eric Sanchez,Not Started,Normal,Call,2016-08-03,2016-08-03,2016-08-03,Update Customer,Disconnected,Inbound,204,160
25503,Evelyn Williamson,Not Started,Normal,Call,2016-08-01,2016-08-01,2016-08-01,Update Customer,Call Back,Inbound,117,68
26439,Eric Sanchez,Not Started,Normal,Call,2016-08-18,2016-08-18,2016-08-18,Update Customer,Disconnected,Internal,236,856
23480,John Williams,Not Started,Normal,Call,2016-09-07,2016-09-07,2016-09-07,Update Customer,Call Unsuccessful,Outbound,913,818
29774,Nicolas Weaver,Not Started,Normal,Call,2016-08-21,2016-08-21,2016-08-21,Update Customer,Success,Outbound,598,444
24950,Harold Campbell,Not Started,Normal,Call,2016-08-25,2016-08-25,2016-08-25,Update Customer,Do Not Call,Outbound,18,179
24378,Nicolas Weaver,Not Started,Normal,Call,2016-09-04,2016-09-04,2016-09-04,Update Customer,Disconnected,Outbound,804,419
23493,Dennis Howard,Not Started,Normal,Call,2016-08-16,2016-08-16,2016-08-16,Update Customer,Call Unsuccessful,Inbound,604,97
26041,Evelyn Williamson,Not Started,Normal,Call,2016-08-20,2016-08-20,2016-08-20,Update Customer,Disconnected,Outbound,915,148
23717,Eric Sanchez,Not Started,Normal,Call,2016-08-02,2016-08-02,2016-08-02,Update Customer,Call Unsuccessful,Internal,319,447
24944,Catherine Brown,Not Started,Normal,Call,2016-08-25,2016-08-25,2016-08-25,Update Customer,Do Not Call,Inbound,648,685
24604,Evelyn Williamson,Not Started,Normal,Call,2016-08-19,2016-08-19,2016-08-19,Update Customer,Do Not Call,Internal,108,731
25390,Eric Sanchez,Not Started,Normal,Call,2016-08-25,2016-08-25,2016-08-25,Update Customer,Call Back,Outbound,882,215
26373,Eric Gutierrez,Not Started,Normal,Call,2016-09-02,2016-09-02,2016-09-02,Update Customer,Call Unsuccessful,Internal,412,550
25617,Bruce Kennedy,Not Started,Normal,Call,2016-08-31,2016-08-31,2016-08-31,Update Customer,Call Unsuccessful,Outbound,164,132
30102,Jessica Nichols,Not Started,Normal,Call,2016-08-23,2016-08-23,2016-08-23,Update Customer,Do Not Call,Outbound,476,184
25192,John Williams,Not Started,Normal,Call,2016-08-28,2016-08-28,2016-08-28,Update Customer,Call Unsuccessful,Inbound,778,337
24138,Chris Riley,Not Started,Normal,Call,2016-08-18,2016-08-18,2016-08-18,Update Customer,Call Back,Outbound,541,549
24176,Irene McCoy,Not Started,Normal,Call,2016-08-19,2016-08-19,2016-08-19,Update Customer,Call Unsuccessful,Outbound,160,656
29523,Jessica Nichols,Not Started,Normal,Call,2016-08-20,2016-08-20,2016-08-20,Update Customer,Do Not Call,Inbound,560,586
24250,Laura Palmer,Not Started,Normal,Call,2016-08-13,2016-08-13,2016-08-13,Update Customer,Success,Internal,905,451
24223,Eric Sanchez,Not Started,Normal,Call,2016-08-24,2016-08-24,2016-08-24,Update Customer,Do Not Call,Inbound,296,669
24855,Catherine Brown,Not Started,Normal,Call,2016-08-10,2016-08-10,2016-08-10,Update Customer,Success,Inbound,383,9
24960,Doroth Gardner,Not Started,Normal,Call,2016-08-10,2016-08-10,2016-08-10,Update Customer,Success,Inbound,263,891
23957,Catherine Brown,Not Started,Normal,Call,2016-08-13,2016-08-13,2016-08-13,Update Customer,Call Unsuccessful,Inbound,981,748
23553,Eric Sanchez,Not Started,Normal,Call,2016-08-09,2016-08-09,2016-08-09,Update Customer,Disconnected,Internal,654,447
24012,Catherine Brown,Not Started,Normal,Call,2016-08-08,2016-08-08,2016-08-08,Update Customer,Call Unsuccessful,Inbound,333,933
26280,Irene Kelley,Not Started,Normal,Call,2016-08-10,2016-08-10,2016-08-10,Update Customer,Do Not Call,Outbound,466,724
24681,Eric Sanchez,Not Started,Normal,Call,2016-08-15,2016-08-15,2016-08-15,Update Customer,Disconnected,Outbound,735,358
23967,Laura Palmer,Not Started,Normal,Call,2016-08-10,2016-08-10,2016-08-10,Update Customer,Do Not Call,Internal,305,122
26300,Irene McCoy,Not Started,Normal,Call,2016-08-23,2016-08-23,2016-08-23,Update Customer,Do Not Call,Outbound,742,827
29302,Chris Riley,Not Started,Normal,Call,2016-09-06,2016-09-06,2016-09-06,Update Customer,Call Back,Outbound,820,943
24054,Eric Sanchez,Not Started,Normal,Call,2016-08-16,2016-08-16,2016-08-16,Update Customer,Success,Internal,141,762
24758,Jessica Nichols,Not Started,Normal,Call,2016-08-19,2016-08-19,2016-08-19,Update Customer,Success,Inbound,525,450
24953,Evelyn Williamson,Not Started,Normal,Call,2016-08-20,2016-08-20,2016-08-20,Update Customer,Call Back,Outbound,354,614
25738,Doroth Gardner,Not Started,Normal,Call,2016-08-29,2016-08-29,2016-08-29,Update Customer,Disconnected,Internal,463,406
25915,John Williams,Not Started,Normal,Call,2016-08-26,2016-08-26,2016-08-26,Update Customer,Success,Outbound,886,341
29281,Chris Riley,Not Started,Normal,Call,2016-08-13,2016-08-13,2016-08-13,Update Customer,Success,Inbound,160,415
29667,Johnny Green,Not Started,Normal,Call,2016-08-16,2016-08-16,2016-08-16,Update Customer,Disconnected,Inbound,578,401
29551,Harold Campbell,Not Started,Normal,Call,2016-08-26,2016-08-26,2016-08-26,Update Customer,Success,Outbound,177,343
25704,Johnny Green,Not Started,Normal,Call,2016-08-15,2016-08-15,2016-08-15,Update Customer,Do Not Call,Inbound,332,752
25188,Admin User,Not Started,Normal,Call,2016-09-04,2016-09-04,2016-09-04,Update Customer,Success,Outbound,257,837
25883,Chris Riley,Not Started,Normal,Call,2016-09-06,2016-09-06,2016-09-06,Update Customer,Success,Internal,946,814
23794,Catherine Brown,Not Started,Normal,Call,2016-08-08,2016-08-08,2016-08-08,Update Customer,Success,Outbound,587,532
25013,Dennis Howard,Not Started,Normal,Call,2016-08-09,2016-08-09,2016-08-09,Update Customer,Call Back,Internal,227,77
23833,John Williams,Not Started,Normal,Call,2016-08-09,2016-08-09,2016-08-09,Update Customer,Call Unsuccessful,Internal,823,805
23627,Eric Sanchez,Not Started,Normal,Call,2016-08-15,2016-08-15,2016-08-15,Update Customer,Disconnected,Outbound,313,198
25697,Laura Garza,Not Started,Normal,Call,2016-08-20,2016-08-20,2016-08-20,Update Customer,Call Unsuccessful,Inbound,633,597
24646,John Williams,Not Started,Normal,Call,2016-09-05,2016-09-05,2016-09-05,Update Customer,Call Back,Outbound,688,471
23732,Harold Campbell,Not Started,Normal,Call,2016-08-24,2016-08-24,2016-08-24,Update Customer,Do Not Call,Internal,202,853
25257,Harold Campbell,Not Started,Normal,Call,2016-09-07,2016-09-07,2016-09-07,Update Customer,Do Not Call,Outbound,393,477
30308,Irene Kelley,Not Started,Normal,Call,2016-08-25,2016-08-25,2016-08-25,Update Customer,Call Back,Internal,766,584
24977,Bruce Kennedy,Not Started,Normal,Call,2016-08-11,2016-08-11,2016-08-11,Update Customer,Call Unsuccessful,Outbound,579,606
24157,Jessica Nichols,Not Started,Normal,Call,2016-08-15,2016-08-15,2016-08-15,Update Customer,Do Not Call,Outbound,653,481
30438,Kelly Frazier,Not Started,Normal,Call,2016-08-31,2016-08-31,2016-08-31,Update Customer,Success,Inbound,158,38
23588,Eric Gutierrez,Not Started,Normal,Call,2016-08-27,2016-08-27,2016-08-27,Update Customer,Disconnected,Internal,937,947
29321,John Williams,Not Started,Normal,Call,2016-08-10,2016-08-10,2016-08-10,Update Customer,Call Unsuccessful,Inbound,412,42
26448,Catherine Brown,Not Started,Normal,Call,2016-08-26,2016-08-26,2016-08-26,Update Customer,Success,Internal,403,702
29332,Bruce Kennedy,Not Started,Normal,Call,2016-08-31,2016-08-31,2016-08-31,Update Customer,Call Unsuccessful,Outbound,530,125
25428,Admin User,Not Started,Normal,Call,2016-08-11,2016-08-11,2016-08-11,Update Customer,Disconnected,Inbound,718,79
23836,Bruce Kennedy,Not Started,Normal,Call,2016-08-25,2016-08-25,2016-08-25,Update Customer,Disconnected,Outbound,219,514
26006,Laura Garza,Not Started,Normal,Call,2016-08-31,2016-08-31,2016-08-31,Update Customer,Success,Outbound,462,216
30084,Julie Chavez,Not Started,Normal,Call,2016-08-09,2016-08-09,2016-08-09,Update Customer,Success,Inbound,940,307
24650,Catherine Brown,Not Started,Normal,Call,2016-08-25,2016-08-25,2016-08-25,Update Customer,Disconnected,Internal,785,750
24577,Eric Gutierrez,Not Started,Normal,Call,2016-08-11,2016-08-11,2016-08-11,Update Customer,Success,Outbound,604,221
26055,Irene Kelley,Not Started,Normal,Call,2016-08-08,2016-08-08,2016-08-08,Update Customer,Call Unsuccessful,Outbound,745,298
24220,Irene Kelley,Not Started,Normal,Call,2016-08-08,2016-08-08,2016-08-08,Update Customer,Call Unsuccessful,Outbound,730,447
26116,John Williams,Not Started,Normal,Call,2016-08-20,2016-08-20,2016-08-20,Update Customer,Call Unsuccessful,Internal,357,349
29887,Jessica Nichols,Not Started,Normal,Call,2016-08-31,2016-08-31,2016-08-31,Update Customer,Call Unsuccessful,Inbound,652,470
24060,Irene McCoy,Not Started,Normal,Call,2016-08-11,2016-08-11,2016-08-11,Update Customer,Call Back,Inbound,992,777
25830,Catherine Brown,Not Started,Normal,Call,2016-08-27,2016-08-27,2016-08-27,Update Customer,Do Not Call,Outbound,830,519
25888,Eric Sanchez,Not Started,Normal,Call,2016-09-03,2016-09-03,2016-09-03,Update Customer,Do Not Call,Inbound,130,10
26043,Irene McCoy,Not Started,Normal,Call,2016-08-10,2016-08-10,2016-08-10,Update Customer,Call Back,Outbound,320,303
25244,Doroth Gardner,Not Started,Normal,Call,2016-08-29,2016-08-29,2016-08-29,Update Customer,Disconnected,Inbound,497,822
24566,Catherine Brown,Not Started,Normal,Call,2016-08-31,2016-08-31,2016-08-31,Update Customer,Disconnected,Outbound,925,274
23783,Admin User,Not Started,Normal,Call,2016-09-04,2016-09-04,2016-09-04,Update Customer,Disconnected,Inbound,55,408
24604,Irene McCoy,Not Started,Normal,Call,2016-08-26,2016-08-26,2016-08-26,Update Customer,Call Back,Internal,536,602
23766,Jessica Nichols,Not Started,Normal,Call,2016-08-31,2016-08-31,2016-08-31,Update Customer,Call Unsuccessful,Outbound,270,422
30250,Catherine Brown,Not Started,Normal,Call,2016-09-08,2016-09-08,2016-09-08,Update Customer,Success,Outbound,240,2
25352,Laura Garza,Not Started,Normal,Call,2016-08-07,2016-08-07,2016-08-07,Update Customer,Disconnected,Internal,941,602
24055,Evelyn Williamson,Not Started,Normal,Call,2016-08-16,2016-08-16,2016-08-16,Update Customer,Success,Outbound,295,245
25837,John Williams,Not Started,Normal,Call,2016-08-07,2016-08-07,2016-08-07,Update Customer,Do Not Call,Inbound,619,190
23821,Dennis Howard,Not Started,Normal,Call,2016-08-13,2016-08-13,2016-08-13,Update Customer,Call Unsuccessful,Inbound,254,459
29751,Bruce Kennedy,Not Started,Normal,Call,2016-08-20,2016-08-20,2016-08-20,Update Customer,Do Not Call,Internal,424,375
25794,Laura Garza,Not Started,Normal,Call,2016-08-10,2016-08-10,2016-08-10,Update Customer,Success,Inbound,437,669
25202,Johnny Green,Not Started,Normal,Call,2016-08-25,2016-08-25,2016-08-25,Update Customer,Do Not Call,Internal,3,70
29533,Johnny Green,Not Started,Normal,Call,2016-08-31,2016-08-31,2016-08-31,Update Customer,Call Unsuccessful,Internal,440,11
29597,Evelyn Williamson,Not Started,Normal,Call,2016-09-01,2016-09-01,2016-09-01,Update Customer,Call Unsuccessful,Internal,433,151
26286,Chris Riley,Not Started,Normal,Call,2016-09-04,2016-09-04,2016-09-04,Update Customer,Call Unsuccessful,Internal,907,25
25454,Bruce Kennedy,Not Started,Normal,Call,2016-09-06,2016-09-06,2016-09-06,Update Customer,Disconnected,Internal,51,462
24916,Johnny Green,Not Started,Normal,Call,2016-08-17,2016-08-17,2016-08-17,Update Customer,Success,Inbound,356,533
26227,Evelyn Williamson,Not Started,Normal,Call,2016-08-19,2016-08-19,2016-08-19,Update Customer,Call Unsuccessful,Internal,880,466
24611,Eric Sanchez,Not Started,Normal,Call,2016-08-26,2016-08-26,2016-08-26,Update Customer,Success,Inbound,637,234
24253,Evelyn Williamson,Not Started,Normal,Call,2016-09-01,2016-09-01,2016-09-01,Update Customer,Success,Inbound,900,289
